filepath,filesize,checksum,dataset
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-26__09-29-31(4).JPG,5097554.0,06b1d257be10530630394642ff4a0d163bf83012e27c5b2f22f50f325992ca60,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-26__09-29-31(5).JPG,5098636.0,e4b9982b1b0fe71ecbe31a50a0c09235b556ce1e91232302e7d8b8355667d151,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-30__20-50-57(1).JPG,3100478.0,747b2c28433cf2ced3659f2735a6fa2751c232575a1050986fab69bd4a0341a3,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-30__20-50-58(2).JPG,3106338.0,bb92ca8f1e8e43c85423ee492307e46ad339693fd569b64d92decc262f69626c,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-30__20-50-58(3).JPG,3104711.0,9db55daa40d8098b828bb66250bd188c9d5be04247db8de542d55dbd2f4cdf1f,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-30__20-50-58(4).JPG,3104375.0,1ea7fd7d27517dd903bb568ed2c953bf0706d5df54c4544d50f6dd60491b9ed6,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-09-30__20-50-59(5).JPG,3106633.0,e2223ffbe1a1c85d36aa030837c6876f6f56a5b6d1d3d4086ad28cccb9431355,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-02__23-13-45(1).JPG,211001.0,40debd87a4a7efd0d6caded11446ffe6eea4ba62926a306e934b3b8e794bd097,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-06__20-43-58(1).JPG,224356.0,07587bdcc43e2e73aac4be13603fd5bc7a8cd6ee0f8fc8e1b5784906affa1dd7,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-06__20-43-59(2).JPG,226172.0,a669d18e4e8ec04d391949ab190da87783dc662a52763efd13bd6c0b20ab358d,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-06__20-43-59(3).JPG,226766.0,c253938eb927f4eb0954d882d67703bee9475eab3062cede07a59830f5f6edc0,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-06__20-44-00(1).JPG,225873.0,e854e485893d91e996235df296277b6189cc8873757bf55810857755299c670f,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-16__20-22-41(1).JPG,236095.0,42b7f56d816ef17a3eafac806b6c07e1ed5e858ec43974b7f399761dc9189435,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-16__20-22-42(2).JPG,238019.0,47d6033491b3e77b1cfcf065922109925a340eec0d3dc13363f185996975c37b,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-16__20-22-42(3).JPG,237748.0,2a8a44f444a85316c03ab2bcea72707d7eb6cb9dd4e80624615725a559bd4d65,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-16__20-22-43(4).JPG,237587.0,3e8996884e71c2df9b9472949cea69684f707bbb357fdb62e8dfd092d31d1c07,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-16__20-31-32(1).JPG,236867.0,68b92b4f049b18d68f6e5b318b889e0ff51da0f88f90ee1c8093ed5b07c7bdd3,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-16__20-31-33(2).JPG,240084.0,1faa96f3d4d8e54ec46872b995b08269374bc1324c81049ddc324cdf763a7c4b,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-16__20-31-33(3).JPG,240689.0,1861a7a6a28e15c2e9aec018f3c3f6db1fd018905f62a1cc284581b594a76a0e,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-16__20-31-34(4).JPG,240287.0,e8971fd7d43df1c95a15f1b4500c0e1e2acc8cdd9e10c35c0db81c5095ed190a,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-16__20-31-35(5).JPG,240714.0,8b79c68557d258a0306f7c2451aa013c87ced7ed688518daa903435e06174b0c,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-16__20-31-36(6).JPG,236160.0,77cce66e0edb52d87b557971688d479bfb17495243613ef1997d29fc6dd050aa,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-16__20-31-36(7).JPG,236160.0,240b9b96d901baf65fd354ad6f09011ae1d85cc31ded81b0b5b676c3773cf018,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-16__20-31-37(8).JPG,236715.0,c7d2b1f59f9c8a019bd96286dd68bfc6c47b146ecbedaa39098152a683a56590,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-16__20-31-38(10).JPG,236119.0,9e11496e3ae64cb1db31c6718132885b94ff3a0130376914b72d819a4f7db105,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-16__20-31-38(9).JPG,236426.0,24f727dc30888855a9f2e5ae48fd8c211f2eebaa28d35aa3f875e27b1abfff1b,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-16__20-32-04(1).JPG,236529.0,0183bc9baa58c44281bff48bcbfa6203f8481ffc961ad97bd4db4562512af9bf,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-16__20-32-05(2).JPG,236556.0,cbda39b3fa591e24b1784558e9391ed63dddad7826ce5c983e09fdefa33d8b6e,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-16__20-32-05(3).JPG,237033.0,63edf682a5c1dd94fd2f00799a056202f524f28ad8c46ba272aaa85ad7afa02a,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-16__20-50-27(1).JPG,237533.0,4dfb6dcaa191269d1ea5c8f1fb39f758df61d6713c7317696de8a1f84aaa07c1,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-16__20-50-27(2).JPG,236890.0,82f21046795d495e4b402095ffc0956dd342b187be0b76d8e322864118b0ff0f,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-16__20-50-28(3).JPG,237847.0,edb0c8a57fab7921a66e3b38d059e98ad67b9910c544cc8960c1b17a1bc19a26,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-16__20-50-29(4).JPG,237491.0,ead71854a5904acff9424673c02fc102388b11f69d187d612c1f555e442144de,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-16__20-50-29(5).JPG,237266.0,bad5577e68f1d06540be58c99f45020dc52a05ff132f4424e9e1b9d27aa04f57,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-17__04-18-58(11).JPG,225366.0,f8c7921d60452f892f720d274d95706aaf27b88a2b1db6212b1d96bb35fe31c0,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-17__04-18-59(12).JPG,226447.0,30dcc75674e5183c75e77285dc3d892a99948323ed21601bcc41f77d30e2110a,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-17__04-19-00(1).JPG,227467.0,3b160b163dafceceae44984219e6a6bbe58f0e62014060ac9c40ff31777cfa31,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-17__04-19-00(2).JPG,226973.0,f61221107b7b4fae9f62bd876428751ff4169e8892967df520bdd0c173b15a51,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-17__04-19-01(3).JPG,227127.0,dedcd6aaa189d8a0bd9b444bf432f4bbacdb6b77fa25edd05b5db9787597702a,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-17__04-19-02(4).JPG,230590.0,f3d80461c9effacc5635a98039db46012e2ed8f544d0eae96aaaab5f0be0f297,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-17__04-19-02(5).JPG,229216.0,b36e746636e2a2bd79acdfb877e7b711364c9cac7934f06f67c12288f4d0f60c,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-17__04-19-03(6).JPG,230502.0,4353705d2d18a0097d9b295547a61d826905312abe1e9416a0ead41e072dbdbd,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-17__04-19-03(7).JPG,231309.0,74da792fcadd5d93090cccf134de69568606bea73a13b9e3c8db424ada8fd4c0,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-17__04-19-04(8).JPG,229972.0,d24036632b39ffb39a265622882912b63b774931a5da8011800e3f7415c839a3,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-17__04-19-05(10).JPG,228150.0,ff3e257d450bb76f69d84a35435865b2087fe1a0e9fd66bba4a49b5d0853d2e0,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-17__04-19-05(9).JPG,229745.0,24821cc120acb9a8779ab70b20c72b183d4c5d97197d5ce04aa61bb380b17c64,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-17__04-19-06(11).JPG,229745.0,e9ee143969119e78a14c4eef41b01b9a053afe80122d8240bd0669b71f8f6d8c,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-17__04-19-07(12).JPG,230700.0,85629417e97e80cfdfc48e8d695ad205297dd427feb16bb2c6fadd4a15002c27,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-17__04-19-07(13).JPG,231205.0,f9144c44da29780bd8f21f0042c36d8a85132a7480a88e90c533f7eef7da51cb,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-17__04-19-41(14).JPG,228753.0,847fc907a0a30ac32219e4198063a716f2f90ec8b4a81a6b2b9e209fa739a5ff,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-17__04-19-41(15).JPG,227534.0,912f3a296ae547bc66716b8a845398705e4856cdfd3b7dc7bc197d036e2151cd,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-17__04-19-42(16).JPG,228735.0,7848923385ff3e897d5efd922432c3600807fb278c1f8c4437f9b84070549647,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-17__04-19-42(17).JPG,228436.0,0e7b537e5fe4112416a266df9f7b2c33c49e413b97e3b381b86a66fd4db49359,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-17__04-19-43(18).JPG,228726.0,b772ef4a0239c7cdf2a0c61d2f4ea6031e209faf000bdd686880f44b60333e45,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-17__04-19-49(19).JPG,227973.0,7ba0970c463712bbac1d9069cb58f276560722114cb9e1534c300e83cf10ce63,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-17__04-19-50(20).JPG,229161.0,58a451159004e71346b848fb2042c9a82cb060741b60d9803f240b5463298af6,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-17__04-19-50(21).JPG,229968.0,7465a1b16bdb2c21ee21847d1924ef34a857198c7c0469a1324ed8a60b5fc8aa,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-17__04-19-51(22).JPG,229777.0,a6f5a8f3c94fccc3a3e7264d2c79a560e3215864b36f3aabf3861aca45d27285,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-17__04-19-51(23).JPG,229400.0,6947b684603d469ad8d0d152b1749944287e6731d37b049e116cf390a38b1974,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-17__04-19-53(24).JPG,228677.0,9224f9aee633dc04a4589bb90f4575ae43c304507324533193455df49d717d76,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-17__05-07-14(1).JPG,108873.0,b2a098e3c3c5cbdd184725300f906f7c0f996d24595e70a8b1604b69c691bf93,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-17__05-07-14(2).JPG,108386.0,7be4fcf70a2ca610af4b9464d7f34f500e76b4ccad2f2fbedf366743845c1249,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-17__05-07-15(3).JPG,108027.0,a25434a6f5748d5675c9647fa584c8043de54246a7fb2c2c64ef42689d8228fe,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-17__05-07-16(4).JPG,108241.0,4bde544a40e510d2549f37858e4faf4781f21587f289c4dd2bc29187e8570fed,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-21__22-59-55(1).JPG,3416414.0,252a924d352a61862a5b9cc06f5a3e1ea9a82af6a49d86a55a8a6f6a11455a43,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-21__22-59-56(2).JPG,3417106.0,0710fc55dc67ec1ffa532f05b89cd42db491e34576bc0a9a6f029b5d7236fe3d,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-21__22-59-56(3).JPG,3409440.0,c72a8759e14cd4910707017a280f3cde48a901364efbb204085d6b7c2d5a64ce,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-21__22-59-56(4).JPG,3413791.0,edfca45a1bbc8e0bf8d2ada7d456c3fcb4a1215985d0c3360e449edfe5d451cc,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-21__22-59-57(5).JPG,3409148.0,1f09dbe1b05ac052fd0b7fca46a87515dbc30462197c14848f4acd8fc1b6cc4e,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-21__23-01-38(1).JPG,3402991.0,0a23170ef9c14717c369adf36a52f39fbf0a9b65e24bbec296e2f0648c78cc3d,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-21__23-01-39(2).JPG,3393307.0,dcda5a393dff3b2d53a7fd64715901ac3c21b58ac1976663b49c3f927514e5e9,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-21__23-01-39(3).JPG,3391393.0,7baa4e1836e3dc1a2de6ffb9cea49ab05cc31dcc4f769e11e597aeae1368ff8b,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-21__23-01-39(4).JPG,3391642.0,7487f9dc7da54cfd3554b38757f024a45a595f7bbdfcb3737b74485bf7cf2505,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-21__23-01-40(5).JPG,3389942.0,fa6b0ccfc4d271e931153273c4f727a01cfb8b5371f4088921da2bc0cb961e33,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-21__23-03-07(1).JPG,3427390.0,19efd5bf2750256f6557b3067119523a4f696683083dfdd08049bb7b07614e99,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-21__23-03-07(2).JPG,3422454.0,94d3fedb5977a8d00208b80bc81df56f285089bd0708694e54947855acc8a3dc,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-21__23-03-08(3).JPG,3416834.0,166534bf980c7697d7ccac7fa152ef59d157cfb9735efcf5880b90db39abcf02,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-21__23-03-08(4).JPG,3419303.0,c962f86765354016922b225b3b5fb7daa5804a261a2b039a3fa6391909ee3238,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-21__23-03-08(5).JPG,3417092.0,0a56e40e2d1fd6fd80799ac1a09d5584f6e6ad53e32f51a6c70e86e0fe326db8,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-21__23-04-13(1).JPG,3416384.0,2897e17f3cf0a01ae48836be9d3ee4d33b7fdcc549e3a352eea96c65f8835191,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-21__23-04-13(2).JPG,3425227.0,ace4beffd01a3811d6431cf5f48caf638a399f21014f24eca4a10362a86ad520,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-21__23-04-14(3).JPG,3412632.0,4f9f5677eeaaf39503f49891c3f331cac5fbb4916054bd6de00643ca7f9559fd,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-21__23-04-14(4).JPG,3416483.0,368fad672073eeebb0fd12e393c6a2a529a82a7de31509f8d5bd261dbcb830ac,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-10-21__23-04-14(5).JPG,3415536.0,146ba3fb04704ac99cefc0f357f9c043aa9d7ff5d920300d7d84fd3afe3c0124,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-11-18__20-14-34(1).JPG,3393790.0,3d1221a0635ca82230758d26150619f80783d1e8314fe8c53db38107176a6f89,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-11-18__20-14-34(2).JPG,3399708.0,c4f8c4fccd16685b6574c84e0946f5e3871cc30ac26fe0d9f91456d49d8645d1,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-11-18__20-14-35(3).JPG,3385486.0,f5008bc751c4b3331e654b3c6e95245b2daf992fece962a3845ec74639602d82,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-11-18__20-14-35(4).JPG,3379926.0,7f0874dbc6138124a27a2de85cda141f1d63c941b2b0a551843d3e0a6f678d1a,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-11-18__20-14-36(5).JPG,3386223.0,e7cf7e94daa61b065caf4c2ee270299c2405eba2b86f9178286d9af7e5686782,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-11-18__20-15-29(1).JPG,3378160.0,54c558b73109b6723ec7738135289edd834a9a6b18f4f51a67487c4063a1f381,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-11-18__20-15-29(2).JPG,3388353.0,aa5fa0acc05e0ca5c0cc01812da50684c55589aca4c04bb32980895b5ae08243,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-11-18__20-15-29(3).JPG,3382824.0,ab606cc93316eabed01490a626552f761226184db98cb941d8f6b49536783fb1,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-11-18__20-15-30(4).JPG,3379691.0,35b5844213fe3da96846ca641b1f576f5c4f03ba52dd0ea21b88468d16e12df5,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-11-18__20-15-30(5).JPG,3374406.0,8e3b649055af0625268a56912327e8aeed5f5e9da48650e4916e535f75a73cc8,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-11-18__20-16-14(1).JPG,3372715.0,50acc887095c360d8b046977bfb172690d9cf3ee0a315ee3950d732c544cfc3b,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-11-18__20-16-15(2).JPG,3358726.0,14503285bb8d679302d9844af8e526b9347302acbf5f2e51faec5378ba7d0a84,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-11-18__20-16-15(3).JPG,3356466.0,28b9a6c534a60125dc82a7a0ebbf1d61e1351377b2cc35b29003f7322fb714be,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-11-18__20-16-15(4).JPG,3364335.0,ce0153f09a9dfd8f565814a183e795ade2b0bc76ca2767891f34963d6c6e127a,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-11-18__20-16-16(5).JPG,3362490.0,9ca90c50e847411197cc3f55d6acee14b8d4a98842743616f44de7594493180b,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-11-18__20-17-08(1).JPG,3388754.0,f80939653897106ea5fd8c77edf6eb9cb6820f59880debe1ac9c9cb8aeea9193,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-11-18__20-17-09(2).JPG,3383790.0,0281d3d705c11faf0e841051a15e79c9cdff9151edd7bdf9e8be0709b64d1968,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-11-18__20-17-09(3).JPG,3385867.0,80597543e5f03955f4539eb2532bef77e0f1032e478262582379d658ac51dfeb,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-11-18__20-17-09(4).JPG,3384704.0,9a1a422e6c4aaeb5e879d372878c9615b8f864fe28ca751095e79afca3c66bda,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-11-18__20-17-10(5).JPG,3380998.0,aa5a854956c891f5d3fbe9ec3056c65ced54e17babd39c94b8077281eb6db44a,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-11-19__19-14-28(1).JPG,3400736.0,c28c084ba5ae5bced4ad75958ad2bfaea79849d69b2bb5544c4a07c925525ac6,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-11-19__19-14-28(2).JPG,3407975.0,46c931883c739061eb6baf4d90c53e32993200a2aed12c800d022234602548b1,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-11-19__19-14-28(3).JPG,3392949.0,e4e196f1892f18a1c26acffa417c789c280ea000d8b1f951040210a58fbc6adb,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-11-19__19-14-29(4).JPG,3391579.0,09d5e6f68982f96332c47ff186503d7243472c20f74c5f17b77c4a4b97c8a91e,wolf
/home/linus/Documents/FIT/semester_3/project_semester/wb_hnee/mj_23_24_wolf/01_Auslesung_Dez-2023__2023-11-19__19-14-29(5).JPG,3393926.0,d3c228fabc9f0c349723c517d81aa7bc7e171c23cbf2fac5ab2afaa250d4013f,wolf
